strd_yymm,ovd_info_strd_yymm,deto_id,loan_tpbuz_ctgo_nm,inst_id,ovd_typ_nm,ovd_rson_nm,reg_rson_nm,ovd_reg_yymm,ovd_amt
202010,201803,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201804,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201804,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201804,X4922425752301851381,98,X3611914010388969666,1,202,0,201108,570
202010,201804,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201804,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201804,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201805,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201805,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201805,X4922425752301851381,98,X3611914010388969666,1,202,0,201108,570
202010,201805,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201805,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201805,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201806,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201806,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201806,X4922425752301851381,98,X3611914010388969666,1,202,0,201108,570
202010,201806,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201806,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201806,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201807,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201807,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201807,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201807,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201807,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201808,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201808,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201808,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201808,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201808,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201809,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201809,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201809,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201809,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201809,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201810,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201810,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201810,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201810,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201810,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201811,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201811,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201811,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201811,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201811,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201812,X4922425752301851381,98,X2490345970369114072,1,202,7,201410,50000
202010,201812,X4922425752301851381,98,X3054327597519834564,1,202,7,201307,20000
202010,201812,X4922425752301851381,98,X4889138670929396303,1,202,0,201701,4500
202010,201812,X4922425752301851381,1,X7395352240789594523,1,101,7,201510,20000
202010,201812,X4922425752301851381,3,X7642616201071061520,1,101,7,201308,490000
202010,201612,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201701,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201702,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201703,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201704,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201705,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201706,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201707,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201708,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201709,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201710,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201711,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201712,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201801,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201802,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201803,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201804,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201805,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201806,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201807,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201808,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201809,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201810,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201811,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201812,X4928839668625533116,98,X2352297878887448225,1,101,0,201403,2700
202010,201808,X4941636120146871571,17,X1769426514582407520,1,199,0,201808,230
202010,201809,X4941636120146871571,17,X1769426514582407520,1,199,0,201808,230
202010,201810,X4941636120146871571,17,X1769426514582407520,1,199,0,201808,230
202010,201811,X4941636120146871571,17,X1769426514582407520,1,199,0,201808,230
202010,201812,X4941636120146871571,17,X1769426514582407520,1,199,0,201808,230
202010,201612,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201701,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201702,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201703,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201704,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201705,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201706,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201707,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201708,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201709,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201710,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201711,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201712,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201801,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201802,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201803,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201804,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201805,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201806,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201807,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201808,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201809,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201810,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201811,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201812,X4959560944115992706,98,Y8748624162132584223,1,201,0,201609,1300
202010,201612,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201701,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201701,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201702,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201702,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201703,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201703,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201704,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201704,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201705,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201705,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201706,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201706,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201707,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201707,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201708,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201708,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201708,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201709,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201709,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201709,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201709,X4987830842382119852,5,Y7596438162801401680,1,104,7,201709,1300
202010,201710,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201710,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201710,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201710,X4987830842382119852,5,Y7596438162801401680,1,104,7,201709,1300
202010,201711,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201711,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201711,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201711,X4987830842382119852,5,Y7596438162801401680,1,104,7,201709,1300
202010,201712,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201712,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201712,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201801,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201801,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201801,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201802,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201802,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201802,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201803,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201803,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201803,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201804,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201804,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201804,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201805,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201805,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201805,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201806,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201806,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201806,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201807,X4987830842382119852,17,Y1873498585628325357,1,101,7,201807,5200
202010,201807,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201807,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201807,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201808,X4987830842382119852,17,Y1873498585628325357,1,101,7,201807,5200
202010,201808,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201808,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201808,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201809,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201809,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201809,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201810,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201810,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201810,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201811,X4987830842382119852,5,Y7274291315155734710,1,103,7,201708,3000
202010,201811,X4987830842382119852,5,Y7274291315155734710,1,103,7,201701,8000
202010,201811,X4987830842382119852,5,Y7274291315155734710,1,104,7,201610,3300
202010,201812,X4987830842382119852,17,Y3813314141455843874,1,101,7,201812,4800
